,id,symbol,name
6383,uusdrbtc-synthetic-token-expiring-31-december-2020,uUSDrBTC-DEC,uUSDrBTC Synthetic Token Expiring 31 December 2020
6384,uze-token,uze,Uze Tokens
6385,vai,vai,Vai
6386,vaiot,vai,Vaiot
6387,valid,vld,Vetri
6388,valireum,vlm,Valireum
6389,valix,vlx,Vallix
6390,valkyrie-network,val,Valkyrie Network
6391,valobit,vbit,VALOBIT
6392,valorbit,val,Valorbit
6393,valuechain,vlc,ValueChain
6394,valuecybertoken,vct,ValueCyberToken
6395,value-liquidity,value,Value DeFi
6396,value-network-token,vntw,Value Network Token
6397,value-set-dollar,vsd,Value Set Dollar
6398,value-usd,vusd,Value USD
6399,valuto,vlu,Valuto
6400,vampire-protocol,vamp,Vampire Protocol
6401,va-na-su,vns,Va Na Su
6402,vancat,vancat,Vancat
6403,vanci-finance,vancii,Vanci Finance
6404,vangold-token,vgd,Vangold Token
6405,vanilla,vnl,Vanilla
6406,vanilla-network,vnla,Vanilla Network
6407,vankia-chain,vkt,Vankia Chain
6408,vantaur,vtar,Vantaur
6409,vanywhere,vany,Vanywhere
6410,vaperscoin,vprc,VapersCoin
6411,variable-time-dollar,vtd,Variable Time Dollar
6412,varius,varius,Varius
6413,vault,vault,VAULT
6414,vault12,vgt,Vault Guardian Token
6415,vaultz,vaultz,Vaultz
6416,vbswap,vbswap,vBSWAP
6417,vbt,vbt,VBT
6418,vbzrx,vbzrx,bZx Vesting Token
6419,vcash-token,vcash,VCash Token
6420,vechain,vet,VeChain
6421,veco,veco,Veco
6422,vecrv-dao-yvault,yve-crvdao,veCRV-DAO yVault
6423,vectoraic,vt,Vectoraic
6424,vectorium,vect,Vectorium
6425,vectorspace,vxv,Vectorspace AI
6426,vega-coin,vega,Vega Coin
6427,vegawallet-token,vgw,VegaWallet Token
6428,veggiecoin,vegi,VeggieCoin
6429,veil,veil,VEIL
6430,vela,vela,VelaCoin
6431,velas,vlx,Velas
6432,veles,vls,Veles
6433,velo,velo,Velo
6434,velo-token,vlo,VELO Token
6435,vena-network,vena,Vena Network
6436,venjocoin,vjc,VENJOCOIN
6437,venox,vnx,Venox
6438,venus,xvs,Venus
6439,venus-bch,vbch,Venus BCH
6440,venus-beth,vbeth,Venus BETH
6441,venus-btc,vbtc,Venus BTC
6442,venus-busd,vbusd,Venus BUSD
6443,venus-dai,vdai,Venus DAI
6444,venus-doge,vdoge,Venus DOGE
6445,venus-dot,vdot,Venus DOT
6446,venus-eth,veth,Venus ETH
6447,venus-fil,vfil,Venus FIL
6448,venus-link,vlink,Venus LINK
6449,venus-ltc,vltc,Venus LTC
6450,venus-sxp,vsxp,Venus SXP
6451,venus-usdc,vusdc,Venus USDC
6452,venus-usdt,vusdt,Venus USDT
6453,venus-xrp,vxrp,Venus XRP
6454,venus-xvs,vxvs,Venus XVS
6455,vera,vera,VERA
6456,vera-cruz-coin,vcco,Vera Cruz Coin
6457,veraone,vro,VeraOne
6458,verasity,vra,Verasity
6459,veraswap,vrap,VeraSwap
6460,verge,xvg,Verge
6461,veriblock,vbk,VeriBlock
6462,vericoin,vrc,VeriCoin
6463,veridocglobal,vdg,VeriDocGlobal
6464,verify,cred,Verify
6465,verisafe,vsf,VeriSafe
6466,veritaseum,veri,Veritaseum
6467,veros,vrs,Veros
6468,verox,vrx,Verox
6469,versacoin,vcn,VersaCoin
6470,versess-coin,vers,VERSESS COIN
6471,version,v,Version
6472,verso,vso,Verso
6473,versoview,vvt,VersoView
6474,vertcoin,vtc,Vertcoin
6475,verus-coin,vrsc,Verus Coin
6476,vesper-finance,vsp,Vesper Finance
6477,vesta,vesta,Vesta
6478,vestchain,vest,VestChain
6479,vestxcoin,vestx,VestxCoin
6480,vether,veth,Vether
6481,vethor-token,vtho,VeThor Token
6482,vexanium,vex,Vexanium
6483,vey,vey,VEY
6484,vgtgtoken,vgtg,VGTGToken
6485,viacoin,via,Viacoin
6486,vibe,vibe,VIBE
6487,viberate,vib,Viberate
6488,vice-industry-token,vit,Vice Industry Token
6489,vice-network,vn,Vice Network
6490,vid,vi,Vid
6491,v-id-blockchain,vidt,VIDT Datalink
6492,videocoin,vid,VideoCoin
6493,vidiachange,vida,Vidiachange
6494,vidulum,vdl,Vidulum
6495,vidy,vidy,VIDY
6496,vidya,vidya,Vidya
6497,vidyx,vidyx,VidyX
6498,vig,vig,VIG
6499,viking-swap,viking,Viking Swap
6500,vikkytoken,vikky,VikkyToken
6501,vinci,vinci,Vinci
6502,vindax-coin,vd,VinDax Coin
6503,vinx-coin,vxc,VINX COIN
6504,vinx-coin-sto,vinx,VINX COIN STO
6505,vip-coin,vip,Vip Coin
6506,vipcoin-gold,vcg,VipCoin.Gold
6507,vipo-vps,vps,Vipo VPS
6508,vipstarcoin,vips,VIPSTARCOIN
6509,vira-lata-finance,reau,Vira-Lata Finance
6510,virgox-token,vxt,VirgoX Token
6511,virtual-goods-token,vgo,Virtual Goods Token
6512,visio,visio,Visio
6513,vision,vsn,Vision
6514,vision-network,vsn,Vision Network
6515,visor,visr,Visor
6516,vitae,vitae,Vitae
6517,vite,vite,Vite
6518,vitex,vx,ViteX Coin
6519,vivid,vivid,Vivid Coin
6520,vivo,vivo,VIVO
6521,vlad-finance,vlad,Vlad Finance
6522,vndc,vndc,VNDC
6523,vns-coin,vns,VNS Coin
6524,vntchain,vnt,VNT Chain
6525,vn-token,vn,VN Token
6526,vnx-exchange,vnxlu,VNX Exchange
6527,voda-token,wdt,VODA TOKEN
6528,vodi-x,vdx,Vodi X
6529,voise,voise,VOISE
6530,volentix-vtx,vtx,Volentix
6531,vollar,vollar,V-Dimension
6532,volt,acdc,Volt
6533,volts-finance,volts,Volts.Finance
6534,voltz,voltz,Voltz
6535,volume-network-token,vol,Volume Network
6536,vomer,vmr,VOMER
6537,vortex-defi,vtx,Vortex DeFi
6538,vortex-network,vtx,VorteX Network
6539,voucher-eth,veth,Voucher ETH
6540,vox-finance,vox,Vox.Finance
6541,voyager,vgr,Voyager
6542,voytek-bear-coin,bear,BEAR Coin
6543,vpncoin,vash,VPNCoin
6544,vslice,vsl,vSlice
6545,vspacex,vspacex,vSpaceX
6546,vsportcoin,vsc,vSportCoin
6547,vspy,vspy,vSPY
6548,vsync,vsx,Vsync
6549,v-systems,vsys,V.SYSTEMS
6550,vulcan-forged,pyr,Vulcan Forged
6551,vulcano,quo,Quoxent
6552,vulkania,vlk,Vulkania
6553,vvsp,vvsp,vVSP
6554,vybe,vybe,Vybe
6555,w3bpush,w3b,W3bPUSH
6556,wabi,wabi,Wabi
6557,wab-network,baw,BAW Network
6558,wadzpay-token,wtk,WadzPay Token
6559,waffle,waf,Waffle
6560,wagerr,wgr,Wagerr
6561,waifu-token,waif,Waifu Token
6562,wal,wal,WAL
6563,waletoken,wtn,Waletoken
6564,wallet-plus-x,wpx,Wallet Plus X
6565,wall-street-baby,wsb,Wall Street Baby
6566,wall-street-bets-dapp,wsb,WallStreetBets DApp
6567,walnut-finance,wtf,Walnut.finance
6568,waltonchain,wtc,Waltonchain
6569,wanchain,wan,Wanchain
6570,wandx,wand,WandX
6571,wanswap,wasp,WanSwap
6572,warlord-token,wlt,Warlord Token
6573,warp-finance,warp,Warp Finance
6574,warranty-chain,wac,Warranty Chain
6575,warrior-token,war,Warrior Token
6576,wasabix,wasabi,WasabiX
6577,waterdrop,wdp,WaterDrop
6578,water-finance,water,Water Finance
6579,water-token-2,wtr,Liquid Finance
6580,wault,waultx,Wault
6581,wault-finance-old,wault,Wault Finance (OLD)
6582,waultswap,wex,WaultSwap
6583,wav3,wav3,WAV3
6584,wave-edu-coin,wec,Wave Edu Coin
6585,wave-platform,wae,Wave Platform
6586,waves,waves,Waves
6587,waves-community-token,wct,Waves Community Token
6588,waves-enterprise,west,Waves Enterprise
6589,wavesgo,wgo,WavesGo
6590,wax,waxp,WAX
6591,waxe,waxe,WAXE
6592,wayawolfcoin,ww,WayaWolfCoin
6593,waykichain,wicc,WaykiChain
6594,waykichain-governance-coin,wgrt,WaykiChain Governance Coin
6595,wazirx,wrx,WazirX
6596,wbnb,wbnb,Wrapped BNB
6597,wealth-locks,wlt,Wealth Locks
6598,wearesatoshi,n8v,NativeCoin
6599,weather-finance,weather,Weather Finance
6600,webchain,mintme,MintMe.com Coin
6601,webcoin,web,Webcoin
6602,web-coin-pay,wec,Web Coin Pay
6603,webdollar,webd,webdollar
6604,webflix,wfx,WebFlix
6605,web-innovation-ph,webn,WEBN token
6606,webloc,wok,weBloc
6607,weblock,won,WeBlock
6608,web-token-pay,wtp,Web Token Pay
6609,wechain-coin,wxtc,WeChain Coin
6610,wecoown,wcx,WeCoOwn
6611,weedcash,weed,WeedCash
6612,wellness-token-economy,well,Wellness Token Economy
6613,welltrado,wtl,Welltrado
6614,wemix-token,wemix,WEMIX Token
6615,wenburn,wenb,WenBurn
6616,wepower,wpr,WePower
6617,weshow,wet,WeShow Token
6618,wesing-coin,wsc,WeSing Coin
6619,weth,weth,WETH
6620,wetrust,trst,WeTrust
6621,w-green-pay,wgp,W Green Pay
6622,whale,whale,WHALE
6623,whale-coin,whale,Whale Coin
6624,whaleroom,whl,WhaleRoom
6625,whalesburg,wbt,Whalesburg
6626,wheat-token,wheat,Wheat Token
6627,when-token,when,WHEN Token
6628,whey,whey,WHEY
6629,whirl-finance,whirl,Whirl Finance
6630,whitecoin,xwc,Whitecoin
6631,whiteheart,white,Whiteheart
6632,whitehole-bsc,whole,WhiteHole_BSC
6633,whiterockcasino,wrc,WhiteRockCasino
6634,whitex,whx,WhiteX
6635,whitex-community,whxc,WhiteX Community
6636,whole-network,node,Whole Network
6637,wibx,wbx,WiBX
6638,wifi-coin,wifi,Wifi Coin
6639,wiix-coin,wxc,WIIX Coin
6640,wiki-token,wiki,Wiki Token
6641,wild-beast-block,wbb,Wild Beast Block
6642,wild-crypto,wild,Wild Crypto
6643,wildfire,wdf,Wildfire
6644,willowcoin,wllo,WillowCoin
6645,wincash-coin,wcc,Wincash Coin
6646,winco,wco,Winco
6647,winding-tree,lif,Lif
6648,windswap,windy,WindSwap
6649,wing-finance,wing,Wing Finance
6650,wings,wings,Wings
6651,wing-shop,wing,Wing Shop
6652,wink,win,WINkLink
6653,winsor-token,wst,Winsor Token
6654,winstars,wnl,WinStars Live
6655,wire,wire,AirWire
6656,wirex,wxt,Wirex
6657,wisdom-chain,wdc,Wisdom Chain
6658,wise-token11,wise,Wise
6659,wishchain,wish,WishChain
6660,witchain,wit,WITChain
6661,wixlar,wix,Wixlar
6662,wizard,wiz,Wizard
6663,wiz-coin,wiz1,Wiz Coin
6664,wmatic,wmatic,Wrapped Matic
6665,wm-professional,wmpro,WM PROFESSIONAL
6666,wolves-of-wall-street,wows,Wolves of Wall Street
6667,womencoin,women,WomenCoin
6668,wom-token,wom,WOM Protocol
6669,woodcoin,log,Woodcoin
6670,woonkly-power,woop,Woonkly Power
6671,wooshcoin-io,xwo,WooshCoin
6672,wootrade-network,woo,Wootrade Network
6673,wordlex,wdx,Wordlex
6674,work-quest,wqt,Work Quest
6675,worktips,wtip,Worktips
6676,worldcoin,wdc,WorldCoin
6677,worldcore,wrc,Worldcore
6678,world-credit-diamond-coin,wcdc,World Credit Diamond Coin
6679,worldpet,wpt,WORLDPET
6680,world-token,world,World Token
6681,wownero,wow,Wownero
6682,wowswap,wow,WOWswap
6683,woyager,wyx,Woyager
6684,wozx,wozx,Efforce
6685,wpp-token,wpp,WPP Token
6686,wrapped-anatha,wanatha,Wrapped ANATHA
6687,wrapped-atromg8,wag8,Wrapped ATROMG8
6688,wrapped-avax,wavax,Wrapped AVAX
6689,wrapped-bind,wbind,Wrapped BIND
6690,wrapped-bitcoin,wbtc,Wrapped Bitcoin
6691,wrapped-bitcoin-diamond,wbcd,Wrapped Bitcoin Diamond
6692,wrapped-celo,wcelo,Wrapped CELO
6693,wrapped-celo-dollar,wcusd,Wrapped Celo Dollar
6694,wrapped-conceal,wccx,Wrapped Conceal
6695,wrapped-crescofin,wcres,Wrapped CrescoFin
6696,wrapped-cryptokitties,wck,Wrapped CryptoKitties
6697,wrapped-dgld,wdgld,Wrapped-DGLD
6698,wrapped-ecomi,womi,Wrapped ECOMI
6699,wrapped-filecoin,wfil,Wrapped Filecoin
6700,wrapped-gen-0-cryptokitties,wg0,Wrapped Gen-0 CryptoKitties
6701,wrapped-huobi-token,wht,Wrapped Huobi Token
6702,wrapped-leo,wleo,Wrapped LEO
6703,wrapped-marblecards,wmc,Wrapped MarbleCards
6704,wrapped-moon-cats,mcat20,Wrapped Moon Cats
6705,wrapped-nxm,wnxm,Wrapped NXM
6706,wrapped-origin-axie,woa,Wrapped Origin Axie
6707,wrapped-polis,polis,Wrapped Polis
6708,wrapped-shuttleone,wszo,Wrapped Shuttleone
6709,wrapped-statera,wsta,Wrapped Statera
6710,wrapped-terra,luna,Wrapped Terra
6711,wrapped-tezos,wxtz,Wrapped Tezos
6712,wrapped-ton-crystal,wton,Wrapped TON Crystal
6713,wrapped-usd,wusd,Wrapped USD
6714,wrapped-virgin-gen-0-cryptokitties,wvg0,Wrapped Virgin Gen-0 CryptoKittties
6715,wrapped-x42-protocol,wx42,Wrapped X42 Protocol
6716,wrapped-xdai,wxdai,Wrapped XDAI
6717,wrapped-xmr-btse,wxmr,Wrapped XMR by BTSE
6718,wrapped-zcash,wzec,Wrapped Zcash
6719,wxcoin,wxc,WXCOINS
6720,wynaut,wynaut,Wynaut
6721,x42-protocol,x42,X42 Protocol
6722,x8-project,x8x,X8X Token
6723,xaavea,xaavea,xAAVEa
6724,xaaveb,xaaveb,xAAVEb
6725,xank,xank,Xank
6726,xaurum,xaur,Xaurum
6727,xavander-coin,xczm,Xavander Coin
6728,xaviera-tech,xts,Xaviera Tech
6729,xazab,xazab,Xazab
6730,xbe-token,xbe,XBE Token
6731,x-block,ix,X-Block
6732,xbn,xbn,Elastic BNB
6733,xbn-community-token,xbc,XBN Community Token
6734,xbnt,xbnta,xBNT
6735,xbtc,xbtc,xBTC
6736,x-cash,xcash,X-CASH
6737,xceltoken-plus,xlab,XCELTOKEN PLUS
6738,xchain-token,nxct,XChain Token
6739,xchainz,xcz,XChainZ
6740,xcoin,xco,X-Coin
6741,xcoinpay,dyx,XCoinPay
6742,xcredit,xfyi,XCredit
6743,xdai,xdai,xDAI
6744,xdai-stake,stake,xDAI Stake
6745,xdce-crowd-sale,xdc,XDC Network
6746,xdef-finance,xdef2,Xdef Finance
6747,xdefi-governance-token,xdex,XDEFI Governance Token
6748,xditto,xditto,xDitto
6749,xdna,xdna,XDNA
6750,xels,xels,XELS
6751,xend-finance,xend,Xend Finance
6752,xenios,xnc,Xenios
6753,xeniumx,xemx,Xeniumx
6754,xenon-2,xen,Xenon
6755,xeno-token,xno,Xeno Token
6756,xensor,xsr,Xensor
6757,xeonbit,xnb,Xeonbit
6758,xeonbit-token,xns,Xeonbit Token
6759,xeuro,xeuro,XEuro
6760,xfii,xfii,XFII
6761,xfinance,xfi,Xfinance
6762,xfit,xfit,Xfit
6763,xfuel,xfuel,XFUEL
6764,xfund,xfund,xFund
6765,xgalaxy,xgcs,xGalaxy
6766,xgox,xgox,XGOX
6767,xiglute-coin,xgc,Xiglute Coin
6768,xincha,xINCHa,xINCHa
6769,xinchb,xINCHb,xINCHb
6770,xio,xio,Blockzero Labs
6771,xion-global-token,xgt,Xion Global Token
6772,xiotri,xiot,Xiotri
6773,xiropht,xiro,Xiropht
6774,xknca,xknca,xKNCa
6775,xkncb,xkncb,xKNCb
6776,xmark,xmark,xMARK
6777,xmax,xmx,XMax
6778,xmon,xmon,XMON
6779,xnode,xnode,XNODE
6780,xov,xov,XOVBank
6781,xp,xp,XP
6782,xpet-coin,xpc,Xpet Coin
6783,xpool,xpo,Xpool
6784,x-power-chain,xpo,X-power Chain
6785,xptoken-io,xpt,XPToken.io
6786,xriba,xra,Xriba
6787,xrpalike-gene,xag,Xrpalike Gene
6788,xrp-bep2,xrp-bf2,XRP BEP2
6789,xrp-classic,xrpc,XRP Classic
6790,xrphd,xhd,XRPHD
6791,xscoin,xsc,XsCoin
6792,xsgd,xsgd,XSGD
6793,xsigma,sig,xSigma
6794,xsl-labs,syl,XSL Labs
6795,xsnx,xSNXa,xSNXa
6796,xstable-protocol,xst,XStable
6797,xsushi,xsushi,xSUSHI
6798,xswap,xsp,XSwap
6799,xtake,xtk,Xtake
6800,xtcom-token,xt,XT.com Token
6801,xtendcash,XTNC,XtendCash
6802,xtg-world,xtg,XTG World
6803,xtock,xtx,Xtock
6804,xtoken,xtk,xToken
6805,xtrabytes,xby,XTRABYTES
6806,xtrade,xtrd,XTRD
6807,xtrm,xtrm,XTRM
6808,xuedaocoin,xdc,XueDaoCoin
6809,xuez,xuez,Xuez Coin
6810,xvix,xvix,XVIX
6811,xwc-dice-token,xdt,XWC Dice Token
6812,xyo-network,xyo,XYO Network
6813,yacoin,yac,YACoin
6814,yadacoin,yda,YadaCoin
6815,yakuza-dao,ykz,Yakuza DFO
6816,yam-2,yam,YAM
6817,yam-v2,YAMv2,YAM v2
6818,yap-stone,yap,Yap Stone
6819,yas,yas,YAS
6820,yaxis,yaxis,yAxis
6821,ybusd,ybusd,yBUSD
6822,ycash,yec,Ycash
6823,y-coin,yco,Y Coin
6824,yd-btc-jun21,yd-btc-jun21,YD-BTC-JUN21
6825,yd-btc-mar21,yd-btc-mar21,YD-BTC-MAR21
6826,yd-eth-jun21,yd-eth-jun21,YD-ETH-JUN21
6827,yd-eth-mar21,yd-eth-mar21,YD-ETH-MAR21
6828,yeafinance,yea,YeaFinance
6829,yearn20moonfinance,ymf20,Yearn20Moon.Finance
6830,yearn4-finance,yf4,Yearn4 Finance
6831,yearn-classic-finance,earn,Yearn Classic Finance
6832,yearn-ecosystem-token-index,yeti,Yearn Ecosystem Token Index
6833,yearn-ethereum-finance,yefi,Yearn Ethereum Finance
6834,yearn-finance,yfi,yearn.finance
6835,yearn-finance-bit,yfbt,Yearn Finance Bit
6836,yearn-finance-bit2,yfb2,Yearn Finance Bit2
6837,yearn-finance-center,yfc,Yearn Finance Center
6838,yearn-finance-diamond-token,yfdt,Yearn Finance Diamond Token
6839,yearn-finance-dot,yfdot,Yearn Finance DOT
6840,yearn-finance-ecosystem,yfiec,Yearn Finance Ecosystem
6841,yearn-finance-infrastructure-labs,ylab,Yearn-finance Infrastructure Labs
6842,yearn-finance-management,yefim,Yearn Finance Management
6843,yearn-finance-network,yfn,Yearn Finance Network
6844,yearn-finance-passive-income,yfpi,Yearn Finance Passive Income
6845,yearn-finance-protocol,yfp,Yearn Finance Protocol
6846,yearn-finance-red-moon,yfrm,Yearn Finance Red Moon
6847,yearn-finance-value,yfiv,Yearn Finance Value
6848,yearn-global,yg,Yearn Global
6849,yearn-hold-finance,yhfi,Yearn Hold Finance
6850,yearn-land,yland,Yearn Land
6851,yearn-lazy-ape,YLA,Yearn Lazy Ape
6852,yearn-secure,ysec,Yearn Secure
6853,yearn-shark-finance,yskf,Yearn Shark Finance
6854,yee,yee,Yee
6855,yefam-finance,fam,Yefam.Finance
6856,yeld-finance,yeld,Yeld Finance
6857,yellow-road,road,Yellow Road
6858,yenten,ytn,YENTEN
6859,yep-coin,YEP,YEP Coin
6860,yes,yes,YES
6861,yetiswap,yts,YetiSwap
6862,yfarmland-token,yfarmer,YFarmLand Token
6863,yfarm-token,yfarm,YFARM Token
6864,yfbeta,yfbeta,yfBeta
6865,yfdai-finance,yf-dai,YfDAI.finance
6866,yfdfi-finance,yfd,Your Finance Decentralized
6867,yfedfinance,yfed,YFED.Finance
6868,yfe-money,YFE,YFE Money
6869,yfet,yfet,YFET
6870,yffc-finance,yffc,yffc.finance
6871,yff-finance,yff,YFF.Finance
6872,yffi-finance,yffi,yffi finance
6873,yffii-finance,yffii,YFFII Finance
6874,yffs,yffs,YFFS Finance
6875,yfi3-money,yfi3,YFI3.money
6876,yfia,yfia,YFIA
6877,yfibalancer-finance,yfib,YFIBALANCER.FINANCE
6878,yfi-business,yfib,YFI Business
6879,yfi-credits-group,yficg,YFI Credits Group
6880,yfidapp,yfid,YFIDapp
6881,yfiexchange-finance,yfie,YFIEXCHANGE.FINANCE
6882,yfii-finance,yfii,DFI.money
6883,yfii-gold,yfiig,YFII Gold
6884,yfiii,yfiii,YFIII
6885,yfiking-finance,yfiking,YFIKing Finance
6886,yfilend-finance,yfild,YFILEND.FINANCE
6887,yfimobi,yfim,Yfi.mobi
6888,yfione,yfo,YFIONE
6889,yfi-paprika,yfip,YFI Paprika
6890,yfiscurity,yfis,YFISCURITY
6891,yfive-finance,yfive,YFIVE FINANCE
6892,yfix-finance,yfix,YFIX.finance
6893,yflink,yfl,YF Link
6894,yflink-synthetic,syfl,YFLink Synthetic
6895,yfmoonbeam,yfmb,YFMoonBeam
6896,yfmoonshot,yfms,YFMoonshot
6897,yfos-finance,YFOS,YFOS.finance
6898,yfox-finance,yfox,YFOX Finance
6899,yfpro-finance,yfpro,YFPRO Finance
6900,yfrb-finance,yfrb,yfrb.Finance
6901,yfscience,yfsi,Yfscience
6902,yfst-protocol,yfst,YFST.Protocol
6903,yftether,yfte,YFTether
6904,yfuel,yfuel,YFUEL
6905,yggdrash,yeed,Yggdrash
6906,yi12-stfinance,yi12,Yield Stake Finance
6907,yield,yld,Yield
6908,yield-app,yld,YIELD App
6909,yield-bear,ybear,Yield Bear
6910,yield-coin,yld,Yield Coin
6911,yield-farming-known-as-ash,yfka,Yield Farming Known as Ash
6912,yield-farming-token,YFT,Yield Farming Token
6913,yield-goat,ygoat,Yield Goat
6914,yieldnyan-token,nyan,YieldNyan Token
6915,yield-optimization-platform,yop,Yield Optimization Platform & Protocol
6916,yieldpanda,ypanda,YieldPanda
6917,yield-protocol,yield,Yield Protocol
6918,yieldwars-com,war,YieldWars
6919,yieldwatch,watch,Yieldwatch
6920,yieldx,yieldx,YieldX
6921,ymax,ymax,YMAX
6922,ymen-finance,ymen,Ymen.Finance
6923,ympl,ympl,YMPL
6924,yobit-token,yo,Yobit Token
6925,yocoin,yoc,Yocoin
6926,yoink,ynk,Yoink
6927,yokcoin,yok,YOKcoin
6928,yolo-cash,ylc,YOLOCash
6929,yoo-ecology,yoo,Yoo Ecology
6930,yottachainmena,mta,YottaChainMENA
6931,yottacoin,yta,YottaChain
6932,youcash,youc,YOUcash
6933,you-chain,you,YOU Chain
6934,youforia,yfr,YouForia
6935,youlive-coin,uc,YouLive Coin
6936,young-boys-fan-token,ybo,Young Boys Fan Token
6937,yoyow,yoyow,YOYOW
6938,yplutus,yplt,yplutus
6939,yrise-finance,yrise,yRise Finance
6940,ystar,ysr,Ystar
6941,ytho-online,ytho,YTHO Online
6942,ytsla-finance,ytsla,yTSLA Finance
6943,ytusd,ytusd,yTUSD
6944,ytv-coin,ytv,YTV Coin
6945,yuan-chain-coin,ycc,Yuan Chain Coin
6946,yui-hinata,yui,YUI Finance
6947,yuki-coin,yuki,YUKI COIN
6948,yunex,yun,YunEx Yun Token
6949,yuno-finance,yuno,YUNo Finance
6950,yup,yup,Yup
6951,yusdc-busd-pool,yusdc,yUSDC (BUSD pool)
6952,yusd-synthetic-token-expiring-31-december-2020,uUSDwETH-DEC,uUSDwETH Synthetic Token Expiring 31 December 2020
6953,yusra,yusra,YUSRA
6954,yvault-lp-ycurve,yvault-lp-ycurve,yUSD
6955,yvboost,yvboost,Yearn Compounding veCRV yVault
6956,yvs-finance,yvs,YVS Finance
6957,yyfi-protocol,yyfi,YYFI.Protocol
6958,zac-finance,zac,ZAC Finance
6959,zaif-token,zaif,Zaif Token
6960,zano,zano,Zano
6961,zantepay,zpay,Zantepay
6962,zap,zap,Zap
6963,zarcash,zarh,Zarhexcash
6964,zbank-token,zbk,Zbank Token
6965,zb-token,zb,ZB Token
6966,zcash,zec,Zcash
6967,zccoin,zcc,ZcCoin
6968,zclassic,zcl,Zclassic
6969,zcnox-coin,zcnox,ZCNOX Coin
6970,zcoin,firo,Firo
6971,zcore,zcr,ZCore
6972,zcore-token,zcrt,ZCore Token
6973,zealium,nzl,Zealium
6974,zebi,zco,Zebi
6975,zedxe,zfl,Zuflo Coin
6976,zeedex,zdex,Zeedex
6977,zeepin,zpt,Zeepin
6978,zeitcoin,zeit,Zeitcoin
6979,zelaapayae,zpae,ZelaaPayAE
6980,zelcash,flux,Flux
6981,zelda-elastic-cash,zelda elastic cash,Zelda Elastic Cash
6982,zelda-spring-nuts-cash,zelda spring nuts cash,Zelda Spring Nuts Cash
6983,zelda-summer-nuts-cash,zelda summer nuts cash,Zelda Summer Nuts Cash
6984,zelwin,zlw,Zelwin
6985,zenad,znd,Zenad
6986,zencash,zen,Horizen
6987,zenfuse,zefu,Zenfuse
6988,zenon,znn,Zenon
6989,zen-protocol,zp,Zen Protocol
6990,zensports,sports,ZenSports
6991,zenswap-network-token,znt,Zenswap Network Token
6992,zent-cash,ztc,Zent Cash
6993,zenzo,znz,ZENZO
6994,zeon,zeon,ZEON Network
6995,zeon-2,zeon,Zeon
6996,zeppelin-dao,zep,Zeppelin Dao
6997,zer-dex,zdx,Zer-Dex
6998,zero,zer,Zero
6999,zero-carbon-project,zcc,Zero Carbon Project
7000,zeroclassic,zerc,ZeroClassic
7001,zero-collateral-dai,zai,Zero Collateral Dai
7002,zero-exchange,zero,0.exchange
7003,zeroswap,zee,ZeroSwap
7004,zero-utility-token,zut,Zero Utility Token
7005,zerozed,x0z,Zerozed
7006,zeto,ztc,ZeTo
7007,zettelkasten,zttl,Zettelkasten
7008,zeusshield,zsc,Zeusshield
7009,zeuxcoin,zuc,ZeuxCoin
7010,zg,zg,ZG Token
7011,zg-blockchain-token,zgt,ZG Blockchain Token
7012,zhegic,zhegic,zHEGIC
7013,zignaly,zig,Zignaly
7014,zigzag,zag,ZigZag
7015,zik-token,zik,Ziktalk
7016,zilchess,zch,ZilChess
7017,zilla,zla,Zilla
7018,zillioncoin,zln,ZillionCoin
7019,zillionlife,zlf,ZillonLife
7020,zilliqa,zil,Zilliqa
7021,zilswap,zwap,ZilSwap
7022,zimbocash,zash,ZIMBOCASH
7023,zin,Zin,Zin
7024,zinc,zinc,ZINC
7025,zioncoin,znc,ZionCoin
7026,ziot,ziot,Ziot
7027,zip,zip,Zipper Network
7028,zipmex-token,zmt,Zipmex Token
7029,zippie,zipt,Zippie
7030,ziticoin,ziti,Ziticoin
7031,zjlt-distributed-factoring-network,zjlt,ZJLT Distributed Factoring Network
7032,zkswap,zks,ZKSwap
7033,zloadr,zdr,Zloadr
7034,zlot,zlot,zLOT
7035,zmine,zmn,ZMINE
7036,zodiac,zdc,Zodiac
7037,zom,zom,ZOM
7038,zonecoin,zne,Zonecoin
7039,zoom-protocol,zom,Zoom Protocol
7040,zoracles,zora,Zoracles
7041,zos,zos,ZOS
7042,zotova,zoa,Zotova
7043,zper,zpr,ZPER
7044,zrcoin,zrc,ZrCoin
7045,zrocor,zcor,Zrocor
7046,ztcoin,zt,ZBG Token
7047,ztranzit-coin,ztnz,Ztranzit Coin
7048,zucoinchain,zcc,ZuCoinChain
7049,zuescrowdfunding,zeus,ZeusNetwork
7050,zugacoin,szc,Zugacoin
7051,zukacoin,zuka,Zukacoin
7052,zumcoin,zum,ZumCoin
7053,zum-token,zum,ZUM TOKEN
7054,zupi-coin,zupi,Zupi Coin
7055,zuplo,zlp,Zuplo
7056,zusd,zusd,ZUSD
7057,zuz-protocol,zuz,ZUZ Protocol
7058,zynecoin,zyn,Zynecoin
7059,zyro,zyro,Zyro
